"","year","imdb","title","test","budget","domgross","intgross","budget_2013.","domgross_2013.","intgross_2013.","totalgross2013"
"1626",1989,"tt0098382","Star Trek V: The Final Frontier","FAIL",30000000,"52210049","70200000",56387665,98133425,131947137,230080562
"1627",1989,"tt0096754","The Abyss","PASS",70000000,"54243125","54243125",131571219,101954772,101954772,203909544
"1628",1989,"tt0098519","Troop Beverly Hills","PASS",18000000,"7190505","7190505",33832599,13515193,13515193,27030386
"1629",1989,"tt0098546","UHF","FAIL",5000000,"6157157","6157157",9397944,11572924,11572924,23145848
"1630",1988,"tt0094612","Action Jackson","FAIL",7000000,"20257000","20257000",13787529,39899139,39899139,79798278
"1631",1988,"tt0094625","Akira","FAIL",8000000,"19585","19585",15757176,38576,38576,77152
"1632",1988,"tt0094721","Beetle Juice","PASS",15000000,"73326666","73326666",29544705,144427648,144427648,288855296
"1633",1988,"tt0092675","Bloodsport","FAIL",1500000,"11806119","11806119",2954471,23253887,23253887,46507774
"1634",1988,"tt0094862","Child&#39;s Play","PASS",9000000,"33244684","44196684",17726823,65480292,87051866,152532158
"1635",1988,"tt0094947","Dangerous Liaisons","PASS",14000000,"34700000","34700000",27575058,68346751,68346751,136693502
"1636",1988,"tt0095016","Die Hard","PASS",28000000,"81350242","139109346",55150116,160231261,273996307,434227568
"1637",1988,"tt0095631","Midnight Run","FAIL",30000000,"38413606","81613606",59089410,75661244,160749995,236411239
"1638",1988,"tt0095687","My Stepmother Is an Alien","PASS",16000000,"13854000","13854000",31514352,27287490,27287490,54574980
"1639",1988,"tt0095690","Mystic Pizza","PASS",6000000,"12793213","12793213",11817882,25198114,25198114,50396228
"1640",1988,"tt0095889","Poltergeist III","PASS",9500000,"14114000","14114000",18711647,27799598,27799598,55599196
"1641",1988,"tt0095953","Rain Man","FAIL",25000000,"172825435","412800000",49241175,340405101,813070285,1153475386
"1642",1988,"tt0096061","Scrooged","PASS",32000000,"60328558","60328558",63028704,118825964,118825964,237651928
"1643",1988,"tt0095489","The Land Before Time","PASS",12300000,"48092846","81972846",24226658,94725930,161457571,256183501
"1644",1988,"tt0095497","The Last Temptation of Christ","FAIL",7000000,"8373585","8373585",13787529,16493007,16493007,32986014
"1645",1988,"tt0096256","They Live","FAIL",4000000,"13000000","13000000",7878588,25605411,25605411,51210822
"1646",1988,"tt0096320","Twins","FAIL",15000000,"111936388","216600000",29544705,220475172,426625542,647100714
"1647",1988,"tt0096438","Who Framed Roger Rabbit","FAIL",70000000,"154112492","351500000",137875291,303547209,692330924,995878133
"1648",1988,"tt0096487","Young Guns","FAIL",13000000,"44726644","44726644",25605411,88095701,88095701,176191402
"1649",1987,"tt0092644","Beverly Hills Cop II","FAIL",20000000,"153665036","276665036",41007948,315074388,567273267,882347655
"1650",1987,"tt0092991","Evil Dead II","FAIL",3500000,"5923044","5923044",7176391,12144594,12144594,24289188
"1651",1987,"tt0093010","Fatal Attraction","FAIL",14000000,"156645693","320100000",28705563,321185920,656332204,977518124
"1652",1987,"tt0093105","Good Morning, Vietnam","FAIL",13000000,"123922370","123922370",26655166,254090104,254090104,508180208
"1653",1987,"tt0093177","Hellraiser","PASS",1000000,"14564000","14564000",2050397,29861988,29861988,59723976
"1654",1987,"tt0093409","Lethal Weapon","FAIL",15000000,"65192350","120192350",30755961,133670224,246442080,380112304
"1655",1987,"tt0093773","Predator","FAIL",18000000,"59735548","98267558",36907153,122481612,201487544,323969156
"1656",1987,"tt0093818","Radio Days","FAIL",16000000,"14792779","14792779",32806358,30331075,30331075,60662150
"1657",1987,"tt0093870","RoboCop","FAIL",120000000,"54764805","221577330",246047687,112289613,454321579,566611192
"1658",1987,"tt0094012","Spaceballs","FAIL",22700000,"38119483","38119483",46544021,78160088,78160088,156320176
"1659",1987,"tt0094074","Superman IV: The Quest for Peace","PASS",17000000,"11227824","11227824",34856756,23021501,23021501,46043002
"1660",1987,"tt0093389","The Last Emperor","FAIL",25000000,"43984000","43984000",51259935,90184679,90184679,180369358
"1661",1987,"tt0093437","The Lost Boys","FAIL",8500000,"32222567","32222567",17428378,66069067,66069067,132138134
"1662",1987,"tt0093779","The Princess Bride","FAIL",15000000,"30857000","30857000",30755961,63269112,63269112,126538224
"1663",1986,"tt0090605","Aliens","PASS",17000000,"85160248","183316455",36104000,180860331,389321020,570181351
"1664",1986,"tt0090555","Crocodile Dundee","FAIL",5000000,"174803506","328000000",10618824,371241520,696594829,1067836349
"1665",1986,"tt0091203","Highlander","PASS",16000000,"5900000","12900000",33980236,12530212,27396565,39926777
"1666",1986,"tt0091225","Howard The Duck","FAIL",30000000,"16295774","16295774",63712942,34608390,34608390,69216780
"1667",1986,"tt0091419","Little Shop of Horrors","FAIL",30000000,"38747385","38747385",63712942,82290329,82290329,164580658
"1668",1986,"tt0091738","Peggy Sue Got Married","PASS",18000000,"41382841","41382841",38227765,87887418,87887418,175774836
"1669",1986,"tt0091763","Platoon","FAIL",6000000,"137963328","137963328",12742588,293001649,293001649,586003298
"1670",1986,"tt0092005","Stand By Me","FAIL",8000000,"52287414","52287414",16990118,111046165,111046165,222092330
"1671",1986,"tt0090848","The Clan of the Cave Bear","PASS",15000000,"1953732","1953732",31856471,4149267,4149267,8298534
"1672",1986,"tt0092099","Top Gun","FAIL",15000000,"179800601","356800601",31856471,381854174,757760530,1139614704
"1673",1985,"tt0088763","Back to the Future","FAIL",19000000,"210609762","383874862",41136059,455981879,831110482,1287092361
"1674",1985,"tt0088846","Brazil","PASS",15000000,"9929135","9929135",32475836,21497131,21497131,42994262
"1675",1985,"tt0088944","Commando","FAIL",10000000,"35073978","35073978",21650558,75937118,75937118,151874236
"1677",1985,"tt0089457","Ladyhawke","FAIL",20000000,"18400000","18400000",43301115,39837026,39837026,79674052
"1678",1985,"tt0089469","Legend","FAIL",25000000,"15502112","15502112",54126394,33562937,33562937,67125874
"1680",1985,"tt0089893","Red Sonja","PASS",17900000,"6905861","6905861",38754498,14951574,14951574,29903148
"1681",1985,"tt0089908","Return to Oz","PASS",27000000,"10618813","10618813",58456506,22990322,22990322,45980644
"1682",1985,"tt0088939","The Color Purple","PASS",15000000,"93589701","93589701",32475836,202626921,202626921,405253842
"1683",1984,"tt0087800","A nightmare on Elm Street","FAIL",35000000,"63075011","117729621",78450540,141379105,263884353,405263458
"1684",1984,"tt0086879","Amadeus","PASS",18000000,"51973029","51973029",40345992,116494634,116494634,232989268
"1685",1984,"tt0086960","Beverly Hills Cop","FAIL",15000000,"234760478","316300000",33621660,526202467,708968739,1235171206
"1686",1984,"tt0086984","Body Double","FAIL",10000000,"8801940","8801940",22414440,19729056,19729056,39458112
"1687",1984,"tt0087078","Conan the Destroyer","FAIL",18000000,"26400000","26400000",40345992,59174122,59174122,118348244
"1688",1984,"tt0087182","Dune","FAIL",45000000,"27447471","27447471",100864980,61521969,61521969,123043938
"1689",1984,"tt0087298","Friday the 13th Part IV: The Final Chapter","PASS",2600000,"32980880","32980880",5827754,73924796,73924796,147849592
"1690",1984,"tt0087332","Ghostbusters","FAIL",30000000,"238632124","291632124",67243320,534880544,653677077,1188557621
"1691",1984,"tt0087363","Gremlins","FAIL",11000000,"148168459","148168459",24655884,332111304,332111304,664222608
"1692",1984,"tt0087469","Indiana Jones and the Temple of Doom","FAIL",28000000,"179880271","333080271",62760432,403191555,746580777,1149772332
"1693",1984,"tt0087928","Police Academy","FAIL",4500000,"81198894","81198894",10086498,182002774,182002774,364005548
"1694",1984,"tt0087995","Repo Man","FAIL",1500000,"2300000","2300000",3362166,5155321,5155321,10310642
"1695",1984,"tt0088161","Splash","FAIL",8000000,"62599495","62599495",17931552,140313263,140313263,280626526
"1696",1984,"tt0088170","Star Trek III: The Search for Spock","FAIL",18000000,"76471046","87000000",40345992,171405568,195005629,366411197
"1697",1984,"tt0087538","The Karate Kid","PASS",40000000,"176591618","359091618",89657760,395820224,804883755,1200703979
"1698",1984,"tt0088247","The Terminator","FAIL",6400000,"38019031","78019031",14345242,85217529,174875289,260092818
"1699",1983,"tt0085549","Flashdance","PASS",7000000,"90463574","201463574",16375486,211626424,471294841,682921265
"1700",1983,"tt0086190","Star Wars: Episode VI - Return of the Jedi","FAIL",32500000,"309205079","572700000",76029041,723340482,1339748672,2063089154
"1701",1983,"tt0086393","Superman III","PASS",39000000,"59950623","59950623",91234849,140245796,140245796,280491592
"1702",1983,"tt0086541","Videodrome","FAIL",5952000,"2120439","2120439",13923842,4960460,4960460,9920920
"1703",1983,"tt0086567","WarGames","FAIL",12000000,"74433837","74433837",28072261,174127177,174127177,348254354
"1704",1982,"tt0083658","Blade Runner","FAIL",28000000,"32656328","33139618",67571504,78808471,79974780,158783251
"1705",1982,"tt0083722","Cat People","PASS",12500000,"7000000","21000000",30165850,16892876,50678628,67571504
"1706",1982,"tt0082198","Conan the Barbarian","FAIL",20000000,"38264085","79114085",48265360,92341492,190923490,283264982
"1707",1982,"tt0083833","Diner","FAIL",5000000,"12592907","12592907",12066340,30390060,30390060,60780120
"1708",1982,"tt0083866","E.T.: The Extra-Terrestrial","FAIL",10500000,"435110554","792965326",25339314,1050038377,1913637848,2963676225
"1709",1982,"tt0083929","Fast Times at Ridgemont High","FAIL",4500000,"27092880","27092880",10859706,65382380,65382380,130764760
"1710",1982,"tt0083944","First Blood","FAIL",14000000,"47212904","125212904",33785752,113937390,302172295,416109685
"1711",1982,"tt0083972","Friday the 13th Part III","FAIL",2250000,"36690067","36690067",5429853,88542965,88542965,177085930
"1712",1982,"tt0084516","Poltergeist","PASS",10700000,"74706019","121706019",25821968,180285645,293709241,473994886
"1713",1982,"tt0084522","Porky&#39;s","FAIL",4000000,"109492484","109492484",9653072,264234708,264234708,528469416
"1714",1982,"tt0084726","Star Trek: The Wrath of Khan","FAIL",12000000,"79912963","96800000",28959216,192851397,233604343,426455740
"1715",1982,"tt0083642","The Best Little Whorehouse in Texas","PASS",20500000,"69701637","69701637",49471994,168208730,168208730,336417460
"1716",1982,"tt0084805","Tootsie","FAIL",15000000,"177200000","177200000",36199020,427631090,427631090,855262180
"1717",1982,"tt0084827","TRON","FAIL",17000000,"26918576","26918576",41025556,64961738,64961738,129923476
"1718",1981,"tt0082096","Das Boot","FAIL",12000000,"11487676","84970337",30742635,29430119,217684336,247114455
"1719",1981,"tt0082340","Escape from New York","FAIL",6000000,"25244700","25244700",15371317,64674049,64674049,129348098
"1720",1981,"tt0082418","Friday the 13th Part 2","FAIL",1250000,"21722776","21722776",3202358,55651281,55651281,111302562
"1721",1981,"tt0082495","Halloween II","PASS",2500000,"25533818","25533818",6404716,65414737,65414737,130829474
"1722",1981,"tt0082509","Heavy Metal","FAIL",9300000,"19571091","19571091",23825542,50138908,50138908,100277816
"1723",1981,"tt0082517","History of the World: Part I","FAIL",11000000,"31672000","31672000",28180748,81140060,81140060,162280120
"1724",1981,"tt0082971","Raiders of the Lost Ark","FAIL",20000000,"248159971","389925971",51237724,635757611,998945973,1634703584
"1725",1981,"tt0083907","The Evil Dead","FAIL",375000,"2400000","29400000",960707,6148527,75319455,81467982
"1726",1981,"tt0081633","Time Bandits","FAIL",12000000,"37400000","37400000",30742635,95814545,95814545,191629090
"1727",1980,"tt0080339","Airplane!","FAIL",3500000,"83453539","83453539",9897188,235987236,235987236,471974472
"1728",1980,"tt0080492","Can&#39;t Stop the Music","PASS",20000000,"2000000","2000000",56555357,5655536,5655536,11311072
"1729",1980,"tt0080716","Fame","PASS",18000000,"22455510","77956957",50899822,63498970,220444178,283943148
"1730",1980,"tt0080745","Flash Gordon","FAIL",35000000,"27107960","27107960",98971875,76655018,76655018,153310036
"1731",1980,"tt0080761","Friday the 13th","FAIL",17000000,"65002019","91700771",48072054,183810620,259308493,443119113
"1732",1980,"tt0080855","Heaven&#39;s Gate","FAIL",44000000,"3484331","3484331",124421786,9852879,9852879,19705758
"1733",1980,"tt0081375","Private Benjamin","PASS",15000000,"69847348","69847348",42416518,197512086,197512086,395024172
"1734",1980,"tt0081398","Raging Bull","FAIL",18000000,"23380203","23380203",50899822,66113787,66113787,132227574
"1735",1980,"tt0081534","Somewhere in Time","FAIL",5100000,"9709597","9709597",14421616,27456486,27456486,54912972
"1736",1980,"tt0080684","Star Wars: Episode V - The Empire Strikes Back","FAIL",23000000,"290271960","534171960",65038661,820821721,1510514303,2331336024
"1737",1980,"tt0081573","Superman II","FAIL",54000000,"108185706","108185706",152699465,305924063,305924063,611848126
"1738",1980,"tt0080455","The Blues Brothers","FAIL",27000000,"57229890","57229890",76349732,161832844,161832844,323665688
"1739",1980,"tt0080749","The Fog","PASS",18000000,"29511112","37048526",50899822,83450574,104764631,188215205
"1740",1980,"tt0081505","The Shining","FAIL",19000000,"44017374","44017374",53727589,124470916,124470916,248941832
"1741",1979,"tt0078748","Alien","PASS",9000000,"80930630","203630630",28886103,259752278,653566146,913318424
"1742",1979,"tt0078788","Apocalypse Now","FAIL",31500000,"78800000","78800000",101101360,252913878,252913878,505827756
"1743",1979,"tt0079574","Moonraker","FAIL",31000000,"70300000","210300000",99496576,225632559,674971936,900604495
"1744",1979,"tt0079945","Star Trek: The Motion Picture","FAIL",35000000,"82258456","139000000",112334844,264014024,446129810,710143834
"1745",1979,"tt0078767","The Amityville Horror","PASS",18500000,"65233369","109175673",59376989,209370867,350406635,559777502
"1746",1978,"tt0077975","Animal House","FAIL",3000000,"141600000","141600000",10712118,505611968,505611968,1011223936
"1747",1978,"tt0077402","Dawn of the Dead","FAIL",28000000,"58990765","103452875",99979768,210638678,369399800,580038478
"1748",1978,"tt0077405","Days of Heaven","PASS",3000000,"3446749","3660880",10712118,12307327,13071926,25379253
"1749",1978,"tt0077631","Grease","PASS",6000000,"181813770","387513770",21424236,649203517,1383697739,2032901256
"1750",1978,"tt0077651","Halloween","FAIL",15000000,"58269151","77514401",53560590,208062006,276781136,484843142
"1751",1978,"tt0077713","I Spit on Your Grave","FAIL",1750000,"93051","1278471",6248735,332258,4565044,4897302
"1752",1978,"tt0078346","Superman","FAIL",55000000,"134218018","300200000",196388829,479253080,1071925937,1551179017
"1753",1978,"tt0077416","The Deer Hunter","FAIL",15000000,"50000000","50000000",53560590,178535299,178535299,357070598
"1754",1977,"tt0075784","A Bridge Too Far","FAIL",26000000,"50800000","50800000",99921804,195231833,195231833,390463666
"1755",1977,"tt0075686","Annie Hall","PASS",4000000,"38251425","38251425",15372585,147005823,147005823,294011646
"1756",1977,"tt0075860","Close Encounters of the Third Kind","FAIL",20000000,"166000000","337700000",76862926,637962288,1297830510,1935792798
"1757",1977,"tt0074486","Eraserhead","FAIL",100000,"7000000","7000000",384315,26902024,26902024,53804048
"1758",1977,"tt0076141","High Anxiety","FAIL",3400000,"31063038","31063038",13066697,119379800,119379800,238759600
"1759",1977,"tt0076245","Julia","PASS",6000000,"65108","1365108",23058878,250220,5246310,5496530
"1760",1977,"tt0076759","Star Wars","FAIL",11000000,"460998007","797900000",42274609,1771682790,3066446442,4838129232
"1761",1976,"tt0074156","Assault on Precinct 13","FAIL",30000000,"20040895","36040895",122754817,82003880,147473116,229476996
"1762",1976,"tt0074512","Family Plot","PASS",3000000,"13200000","13200000",12275482,54012120,54012120,108024240
